country,year,sex,suicides_no,population,suicides/100k pop, gdp_for_year ($) ,gdp_per_capita ($),generation,age_lb,age_ub
Israel,2000,male,66,459153,14.37,"132,339,311,284",23451,Generation X,25,34
,,,,,,,,,,
Israel,2000,male,100,709982,14.08,"132,339,311,284",23451,Boomers,35,54
,,,,,,,,,,
Israel,2000,male,65,552321,11.77,"132,339,311,284",23451,Generation X,15,24
,,,,,,,,,,
Israel,2000,male,36,348176,10.34,"132,339,311,284",23451,Silent,55,74
,,,,,,,,,,
Israel,2000,female,13,159870,8.13,"132,339,311,284",23451,G.I. Generation,75,120
,,,,,,,,,,
Israel,2000,female,25,414182,6.04,"132,339,311,284",23451,Silent,55,74
,,,,,,,,,,
Israel,2000,female,15,455733,3.29,"132,339,311,284",23451,Generation X,25,34
,,,,,,,,,,
Israel,2000,female,24,750796,3.2,"132,339,311,284",23451,Boomers,35,54
,,,,,,,,,,
Israel,2000,female,10,530270,1.89,"132,339,311,284",23451,Generation X,15,24
,,,,,,,,,,
Israel,2000,male,1,590518,0.17,"132,339,311,284",23451,Millenials,5,14
,,,,,,,,,,
Israel,2000,female,0,561751,0,"132,339,311,284",23451,Millenials,5,14
,,,,,,,,,,
Israel,2001,male,38,113986,33.34,"130,706,147,871",22623,Silent,75,120
,,,,,,,,,,
Israel,2001,male,56,361167,15.51,"130,706,147,871",22623,Silent,55,74
,,,,,,,,,,
Israel,2001,male,76,557718,13.63,"130,706,147,871",22623,Millenials,15,24
,,,,,,,,,,
Israel,2001,male,94,724513,12.97,"130,706,147,871",22623,Boomers,35,54
,,,,,,,,,,
Israel,2001,male,58,478896,12.11,"130,706,147,871",22623,Generation X,25,34
,,,,,,,,,,
Israel,2001,female,17,167410,10.15,"130,706,147,871",22623,Silent,75,120
,,,,,,,,,,
Israel,2001,female,14,425773,3.29,"130,706,147,871",22623,Silent,55,74
,,,,,,,,,,
Israel,2001,female,24,765725,3.13,"130,706,147,871",22623,Boomers,35,54
,,,,,,,,,,
Israel,2001,female,9,474315,1.9,"130,706,147,871",22623,Generation X,25,34
,,,,,,,,,,
Israel,2001,female,9,536217,1.68,"130,706,147,871",22623,Millenials,15,24
,,,,,,,,,,
Israel,2001,female,2,571290,0.35,"130,706,147,871",22623,Millenials,5,14
,,,,,,,,,,
Israel,2001,male,1,600457,0.17,"130,706,147,871",22623,Millenials,5,14
,,,,,,,,,,
Israel,2002,male,28,117146,23.9,"121,069,378,150",20536,Silent,75,120
,,,,,,,,,,
Israel,2002,male,99,732491,13.52,"121,069,378,150",20536,Boomers,35,54
,,,,,,,,,,
Israel,2002,male,45,377599,11.92,"121,069,378,150",20536,Silent,55,74
,,,,,,,,,,
Israel,2002,male,59,496115,11.89,"121,069,378,150",20536,Generation X,25,34
,,,,,,,,,,
Israel,2002,male,60,561947,10.68,"121,069,378,150",20536,Millenials,15,24
,,,,,,,,,,
Israel,2002,female,14,173506,8.07,"121,069,378,150",20536,Silent,75,120
,,,,,,,,,,
Israel,2002,female,20,441786,4.53,"121,069,378,150",20536,Silent,55,74
,,,,,,,,,,
Israel,2002,female,31,773340,4.01,"121,069,378,150",20536,Boomers,35,54
,,,,,,,,,,
Israel,2002,female,14,540419,2.59,"121,069,378,150",20536,Millenials,15,24
,,,,,,,,,,
Israel,2002,female,10,490754,2.04,"121,069,378,150",20536,Generation X,25,34
,,,,,,,,,,
Israel,2002,female,2,580138,0.34,"121,069,378,150",20536,Millenials,5,14
,,,,,,,,,,
Israel,2002,male,0,610267,0,"121,069,378,150",20536,Millenials,5,14
,,,,,,,,,,
Israel,2003,male,28,120134,23.31,"126,864,966,909",21133,Silent,75,120
,,,,,,,,,,
Israel,2003,male,70,393481,17.79,"126,864,966,909",21133,Silent,55,74
,,,,,,,,,,
Israel,2003,male,125,739587,16.9,"126,864,966,909",21133,Boomers,35,54
,,,,,,,,,,
Israel,2003,male,57,509736,11.18,"126,864,966,909",21133,Generation X,25,34
,,,,,,,,,,
Israel,2003,male,62,566251,10.95,"126,864,966,909",21133,Millenials,15,24
,,,,,,,,,,
Israel,2003,female,10,178813,5.59,"126,864,966,909",21133,Silent,75,120
,,,,,,,,,,
Israel,2003,female,24,457426,5.25,"126,864,966,909",21133,Silent,55,74
,,,,,,,,,,
Israel,2003,female,25,779552,3.21,"126,864,966,909",21133,Boomers,35,54
,,,,,,,,,,
Israel,2003,female,8,503837,1.59,"126,864,966,909",21133,Generation X,25,34
,,,,,,,,,,
Israel,2003,female,5,544294,0.92,"126,864,966,909",21133,Millenials,15,24
,,,,,,,,,,
Israel,2003,male,3,620511,0.48,"126,864,966,909",21133,Millenials,5,14
,,,,,,,,,,
Israel,2003,female,0,589505,0,"126,864,966,909",21133,Millenials,5,14
,,,,,,,,,,
Israel,2004,male,30,123028,24.38,"135,445,033,199",22168,Silent,75,120
,,,,,,,,,,
Israel,2004,male,65,407467,15.95,"135,445,033,199",22168,Silent,55,74
,,,,,,,,,,
Israel,2004,male,66,520746,12.67,"135,445,033,199",22168,Generation X,25,34
,,,,,,,,,,
Israel,2004,male,90,749833,12,"135,445,033,199",22168,Boomers,35,54
,,,,,,,,,,
Israel,2004,male,68,570981,11.91,"135,445,033,199",22168,Millenials,15,24
,,,,,,,,,,
Israel,2004,female,16,183915,8.7,"135,445,033,199",22168,Silent,75,120
,,,,,,,,,,
Israel,2004,female,18,471206,3.82,"135,445,033,199",22168,Silent,55,74
,,,,,,,,,,
Israel,2004,female,30,788499,3.8,"135,445,033,199",22168,Boomers,35,54
,,,,,,,,,,
Israel,2004,female,14,514416,2.72,"135,445,033,199",22168,Generation X,25,34
,,,,,,,,,,
Israel,2004,female,11,548642,2,"135,445,033,199",22168,Millenials,15,24
,,,,,,,,,,
Israel,2004,female,2,599789,0.33,"135,445,033,199",22168,Millenials,5,14
,,,,,,,,,,
Israel,2004,male,1,631409,0.16,"135,445,033,199",22168,Millenials,5,14
,,,,,,,,,,
Israel,2005,male,35,126420,27.69,"142,462,925,574",22901,Silent,75,120
,,,,,,,,,,
Israel,2005,male,52,422405,12.31,"142,462,925,574",22901,Silent,55,74
,,,,,,,,,,
Israel,2005,male,93,761176,12.22,"142,462,925,574",22901,Boomers,35,54
,,,,,,,,,,
Israel,2005,female,23,188969,12.17,"142,462,925,574",22901,Silent,75,120
,,,,,,,,,,
Israel,2005,male,66,576279,11.45,"142,462,925,574",22901,Millenials,15,24
,,,,,,,,,,
Israel,2005,male,56,529472,10.58,"142,462,925,574",22901,Generation X,25,34
,,,,,,,,,,
Israel,2005,female,26,486213,5.35,"142,462,925,574",22901,Silent,55,74
,,,,,,,,,,
Israel,2005,female,42,798431,5.26,"142,462,925,574",22901,Boomers,35,54
,,,,,,,,,,
Israel,2005,female,16,523192,3.06,"142,462,925,574",22901,Generation X,25,34
,,,,,,,,,,
Israel,2005,female,13,553467,2.35,"142,462,925,574",22901,Millenials,15,24
,,,,,,,,,,
Israel,2005,male,2,643592,0.31,"142,462,925,574",22901,Millenials,5,14
,,,,,,,,,,
Israel,2005,female,1,611245,0.16,"142,462,925,574",22901,Millenials,5,14
,,,,,,,,,,
Israel,2006,male,22,129698,16.96,"153,966,916,311",24306,Silent,75,120
,,,,,,,,,,
Israel,2006,male,61,439413,13.88,"153,966,916,311",24306,Silent,55,74
,,,,,,,,,,
Israel,2006,male,84,773099,10.87,"153,966,916,311",24306,Boomers,35,54
,,,,,,,,,,
Israel,2006,male,61,582025,10.48,"153,966,916,311",24306,Millenials,15,24
,,,,,,,,,,
Israel,2006,male,51,535920,9.52,"153,966,916,311",24306,Generation X,25,34
,,,,,,,,,,
Israel,2006,female,13,193121,6.73,"153,966,916,311",24306,Silent,75,120
,,,,,,,,,,
Israel,2006,female,31,808874,3.83,"153,966,916,311",24306,Boomers,35,54
,,,,,,,,,,
Israel,2006,female,18,558626,3.22,"153,966,916,311",24306,Millenials,15,24
,,,,,,,,,,
Israel,2006,female,15,503743,2.98,"153,966,916,311",24306,Silent,55,74
,,,,,,,,,,
Israel,2006,female,10,529943,1.89,"153,966,916,311",24306,Generation X,25,34
,,,,,,,,,,
Israel,2006,female,1,623474,0.16,"153,966,916,311",24306,Millenials,5,14
,,,,,,,,,,
Israel,2006,male,0,656549,0,"153,966,916,311",24306,Millenials,5,14
,,,,,,,,,,
Israel,2007,male,29,132434,21.9,"178,706,717,753",27712,Silent,75,120
,,,,,,,,,,
Israel,2007,male,50,456922,10.94,"178,706,717,753",27712,Silent,55,74
,,,,,,,,,,
Israel,2007,male,85,785826,10.82,"178,706,717,753",27712,Boomers,35,54
,,,,,,,,,,
Israel,2007,male,51,541856,9.41,"178,706,717,753",27712,Generation X,25,34
,,,,,,,,,,
Israel,2007,male,45,587792,7.66,"178,706,717,753",27712,Millenials,15,24
,,,,,,,,,,
Israel,2007,female,7,196820,3.56,"178,706,717,753",27712,Silent,75,120
,,,,,,,,,,
Israel,2007,female,23,819830,2.81,"178,706,717,753",27712,Boomers,35,54
,,,,,,,,,,
Israel,2007,female,13,521935,2.49,"178,706,717,753",27712,Silent,55,74
,,,,,,,,,,
Israel,2007,female,10,536280,1.86,"178,706,717,753",27712,Generation X,25,34
,,,,,,,,,,
Israel,2007,female,10,564137,1.77,"178,706,717,753",27712,Millenials,15,24
,,,,,,,,,,
Israel,2007,male,3,669312,0.45,"178,706,717,753",27712,Generation Z,5,14
,,,,,,,,,,
Israel,2007,female,0,635670,0,"178,706,717,753",27712,Generation Z,5,14
,,,,,,,,,,
Israel,2008,male,43,135142,31.82,"215,840,354,627",32874,Silent,75,120
,,,,,,,,,,
Israel,2008,male,62,474005,13.08,"215,840,354,627",32874,Silent,55,74
,,,,,,,,,,
Israel,2008,male,65,592791,10.97,"215,840,354,627",32874,Millenials,15,24
,,,,,,,,,,
Israel,2008,male,80,799582,10.01,"215,840,354,627",32874,Boomers,35,54
,,,,,,,,,,
Israel,2008,male,42,548741,7.65,"215,840,354,627",32874,Generation X,25,34
,,,,,,,,,,
Israel,2008,female,11,200835,5.48,"215,840,354,627",32874,Silent,75,120
,,,,,,,,,,
Israel,2008,female,15,539561,2.78,"215,840,354,627",32874,Silent,55,74
,,,,,,,,,,
Israel,2008,female,11,543016,2.03,"215,840,354,627",32874,Generation X,25,34
,,,,,,,,,,
Israel,2008,female,14,831482,1.68,"215,840,354,627",32874,Boomers,35,54
,,,,,,,,,,
Israel,2008,female,7,569127,1.23,"215,840,354,627",32874,Millenials,15,24
,,,,,,,,,,
Israel,2008,female,2,648707,0.31,"215,840,354,627",32874,Generation Z,5,14
,,,,,,,,,,
Israel,2008,male,2,682613,0.29,"215,840,354,627",32874,Generation Z,5,14
,,,,,,,,,,
Israel,2009,male,23,141368,16.27,"207,419,370,241",30812,Silent,75,120
,,,,,,,,,,
Israel,2009,male,77,499108,15.43,"207,419,370,241",30812,Silent,55,74
,,,,,,,,,,
Israel,2009,male,67,557283,12.02,"207,419,370,241",30812,Generation X,25,34
,,,,,,,,,,
Israel,2009,male,91,836965,10.87,"207,419,370,241",30812,Boomers,35,54
,,,,,,,,,,
Israel,2009,male,48,597179,8.04,"207,419,370,241",30812,Millenials,15,24
,,,,,,,,,,
Israel,2009,female,22,562448,3.91,"207,419,370,241",30812,Silent,55,74
,,,,,,,,,,
Israel,2009,female,8,208438,3.84,"207,419,370,241",30812,Silent,75,120
,,,,,,,,,,
Israel,2009,female,32,866442,3.69,"207,419,370,241",30812,Boomers,35,54
,,,,,,,,,,
Israel,2009,female,18,555764,3.24,"207,419,370,241",30812,Generation X,25,34
,,,,,,,,,,
Israel,2009,female,13,573738,2.27,"207,419,370,241",30812,Millenials,15,24
,,,,,,,,,,
Israel,2009,male,4,683070,0.59,"207,419,370,241",30812,Generation Z,5,14
,,,,,,,,,,
Israel,2009,female,1,650032,0.15,"207,419,370,241",30812,Generation Z,5,14
,,,,,,,,,,
Israel,2010,male,40,145554,27.48,"233,609,522,091",34104,Silent,75,120
,,,,,,,,,,
Israel,2010,male,93,515880,18.03,"233,609,522,091",34104,Silent,55,74
,,,,,,,,,,
Israel,2010,male,119,854628,13.92,"233,609,522,091",34104,Generation X,35,54
,,,,,,,,,,
Israel,2010,male,77,561408,13.72,"233,609,522,091",34104,Generation X,25,34
,,,,,,,,,,
Israel,2010,male,63,600681,10.49,"233,609,522,091",34104,Millenials,15,24
,,,,,,,,,,
Israel,2010,female,9,213458,4.22,"233,609,522,091",34104,Silent,75,120
,,,,,,,,,,
Israel,2010,female,22,580202,3.79,"233,609,522,091",34104,Silent,55,74
,,,,,,,,,,
Israel,2010,female,33,882268,3.74,"233,609,522,091",34104,Generation X,35,54
,,,,,,,,,,
Israel,2010,female,10,576967,1.73,"233,609,522,091",34104,Millenials,15,24
,,,,,,,,,,
Israel,2010,female,9,559584,1.61,"233,609,522,091",34104,Generation X,25,34
,,,,,,,,,,
Israel,2010,female,3,662543,0.45,"233,609,522,091",34104,Generation Z,5,14
,,,,,,,,,,
Israel,2010,male,2,696652,0.29,"233,609,522,091",34104,Generation Z,5,14
,,,,,,,,,,
Israel,2011,male,44,150875,29.16,"261,628,548,084",37528,Silent,75,120
,,,,,,,,,,
Israel,2011,male,80,532080,15.04,"261,628,548,084",37528,Boomers,55,74
,,,,,,,,,,
Israel,2011,male,111,872269,12.73,"261,628,548,084",37528,Generation X,35,54
,,,,,,,,,,
Israel,2011,male,45,560802,8.02,"261,628,548,084",37528,Millenials,25,34
,,,,,,,,,,
Israel,2011,male,41,605530,6.77,"261,628,548,084",37528,Millenials,15,24
,,,,,,,,,,
Israel,2011,female,30,598715,5.01,"261,628,548,084",37528,Boomers,55,74
,,,,,,,,,,
Israel,2011,female,7,220868,3.17,"261,628,548,084",37528,Silent,75,120
,,,,,,,,,,
Israel,2011,female,16,559719,2.86,"261,628,548,084",37528,Millenials,25,34
,,,,,,,,,,
Israel,2011,female,22,899777,2.45,"261,628,548,084",37528,Generation X,35,54
,,,,,,,,,,
Israel,2011,female,12,583108,2.06,"261,628,548,084",37528,Millenials,15,24
,,,,,,,,,,
Israel,2011,male,1,712716,0.14,"261,628,548,084",37528,Generation Z,5,14
,,,,,,,,,,
Israel,2011,female,0,675036,0,"261,628,548,084",37528,Generation Z,5,14
,,,,,,,,,,
Israel,2012,male,33,154818,21.32,"257,296,579,579",36263,Silent,75,120
,,,,,,,,,,
Israel,2012,male,93,546015,17.03,"257,296,579,579",36263,Boomers,55,74
,,,,,,,,,,
Israel,2012,male,131,890948,14.7,"257,296,579,579",36263,Generation X,35,54
,,,,,,,,,,
Israel,2012,male,57,568580,10.02,"257,296,579,579",36263,Millenials,25,34
,,,,,,,,,,
Israel,2012,male,32,614618,5.21,"257,296,579,579",36263,Millenials,15,24
,,,,,,,,,,
Israel,2012,female,9,224319,4.01,"257,296,579,579",36263,Silent,75,120
,,,,,,,,,,
Israel,2012,female,24,612293,3.92,"257,296,579,579",36263,Boomers,55,74
,,,,,,,,,,
Israel,2012,female,17,566255,3,"257,296,579,579",36263,Millenials,25,34
,,,,,,,,,,
Israel,2012,female,13,589147,2.21,"257,296,579,579",36263,Millenials,15,24
,,,,,,,,,,
Israel,2012,female,18,916404,1.96,"257,296,579,579",36263,Generation X,35,54
,,,,,,,,,,
Israel,2012,male,3,723667,0.41,"257,296,579,579",36263,Generation Z,5,14
,,,,,,,,,,
Israel,2012,female,0,688296,0,"257,296,579,579",36263,Generation Z,5,14
,,,,,,,,,,
Israel,2013,male,34,160074,21.24,"292,489,185,194",40477,Silent,75,120
,,,,,,,,,,
Israel,2013,male,71,560632,12.66,"292,489,185,194",40477,Boomers,55,74
,,,,,,,,,,
Israel,2013,male,102,907964,11.23,"292,489,185,194",40477,Generation X,35,54
,,,,,,,,,,
Israel,2013,male,47,574069,8.19,"292,489,185,194",40477,Millenials,25,34
,,,,,,,,,,
Israel,2013,female,12,230693,5.2,"292,489,185,194",40477,Silent,75,120
,,,,,,,,,,
Israel,2013,male,30,623751,4.81,"292,489,185,194",40477,Millenials,15,24
,,,,,,,,,,
Israel,2013,female,23,627505,3.67,"292,489,185,194",40477,Boomers,55,74
,,,,,,,,,,
Israel,2013,female,26,932764,2.79,"292,489,185,194",40477,Generation X,35,54
,,,,,,,,,,
Israel,2013,female,15,571000,2.63,"292,489,185,194",40477,Millenials,25,34
,,,,,,,,,,
Israel,2013,male,7,737875,0.95,"292,489,185,194",40477,Generation Z,5,14
,,,,,,,,,,
Israel,2013,female,5,597664,0.84,"292,489,185,194",40477,Millenials,15,24
,,,,,,,,,,
Israel,2013,female,0,702017,0,"292,489,185,194",40477,Generation Z,5,14
,,,,,,,,,,
Israel,2014,male,32,164959,19.4,"308,416,982,140",41869,Silent,75,120
,,,,,,,,,,
Israel,2014,male,125,925543,13.51,"308,416,982,140",41869,Generation X,35,54
,,,,,,,,,,
Israel,2014,male,54,577076,9.36,"308,416,982,140",41869,Boomers,55,74
,,,,,,,,,,
Israel,2014,male,41,580208,7.07,"308,416,982,140",41869,Millenials,25,34
,,,,,,,,,,
Israel,2014,male,35,633544,5.52,"308,416,982,140",41869,Millenials,15,24
,,,,,,,,,,
Israel,2014,female,11,236381,4.65,"308,416,982,140",41869,Silent,75,120
,,,,,,,,,,
Israel,2014,female,24,645102,3.72,"308,416,982,140",41869,Boomers,55,74
,,,,,,,,,,
Israel,2014,female,29,949566,3.05,"308,416,982,140",41869,Generation X,35,54
,,,,,,,,,,
Israel,2014,female,13,576407,2.26,"308,416,982,140",41869,Millenials,25,34
,,,,,,,,,,
Israel,2014,female,10,607031,1.65,"308,416,982,140",41869,Millenials,15,24
,,,,,,,,,,
Israel,2014,male,7,753317,0.93,"308,416,982,140",41869,Generation Z,5,14
,,,,,,,,,,
Israel,2014,female,1,717118,0.14,"308,416,982,140",41869,Generation Z,5,14
,,,,,,,,,,
Israel,2015,male,30,168826,17.77,"299,093,839,690",39793,Silent,75,120
,,,,,,,,,,
Israel,2015,male,65,595247,10.92,"299,093,839,690",39793,Boomers,55,74
,,,,,,,,,,
Israel,2015,male,92,944406,9.74,"299,093,839,690",39793,Generation X,35,54
,,,,,,,,,,
Israel,2015,male,45,586251,7.68,"299,093,839,690",39793,Millenials,25,34
,,,,,,,,,,
Israel,2015,female,14,241083,5.81,"299,093,839,690",39793,Silent,75,120
,,,,,,,,,,
Israel,2015,male,35,644674,5.43,"299,093,839,690",39793,Millenials,15,24
,,,,,,,,,,
Israel,2015,female,17,664823,2.56,"299,093,839,690",39793,Boomers,55,74
,,,,,,,,,,
Israel,2015,female,13,581972,2.23,"299,093,839,690",39793,Millenials,25,34
,,,,,,,,,,
Israel,2015,female,20,967412,2.07,"299,093,839,690",39793,Generation X,35,54
,,,,,,,,,,
Israel,2015,female,8,617440,1.3,"299,093,839,690",39793,Millenials,15,24
,,,,,,,,,,
Israel,2015,male,2,770443,0.26,"299,093,839,690",39793,Generation Z,5,14
,,,,,,,,,,
Israel,2015,female,1,733603,0.14,"299,093,839,690",39793,Generation Z,5,14
,,,,,,,,,,
Singapore,1985,male,23,15900,144.65,"19,138,296,376",8142,G.I. Generation,75,120
,,,,,,,,,,
Singapore,1985,female,19,24500,77.55,"19,138,296,376",8142,G.I. Generation,75,120
,,,,,,,,,,
Singapore,1985,male,39,122400,31.86,"19,138,296,376",8142,G.I. Generation,55,74
,,,,,,,,,,
Singapore,1985,female,25,125100,19.98,"19,138,296,376",8142,G.I. Generation,55,74
,,,,,,,,,,
Singapore,1985,male,52,280500,18.54,"19,138,296,376",8142,Boomers,25,34
,,,,,,,,,,
Singapore,1985,male,49,292500,16.75,"19,138,296,376",8142,Silent,35,54
,,,,,,,,,,
Singapore,1985,female,35,266700,13.12,"19,138,296,376",8142,Boomers,25,34
,,,,,,,,,,
Singapore,1985,male,27,268000,10.07,"19,138,296,376",8142,Generation X,15,24
,,,,,,,,,,
Singapore,1985,female,25,253400,9.87,"19,138,296,376",8142,Generation X,15,24
,,,,,,,,,,
Singapore,1985,female,27,285200,9.47,"19,138,296,376",8142,Silent,35,54
,,,,,,,,,,
Singapore,1985,female,3,200400,1.5,"19,138,296,376",8142,Generation X,5,14
,,,,,,,,,,
Singapore,1985,male,0,215900,0,"19,138,296,376",8142,Generation X,5,14
,,,,,,,,,,
Singapore,1986,female,30,26000,115.38,"18,569,292,305",7805,G.I. Generation,75,120
,,,,,,,,,,
Singapore,1986,male,14,17200,81.4,"18,569,292,305",7805,G.I. Generation,75,120
,,,,,,,,,,
Singapore,1986,male,44,125800,34.98,"18,569,292,305",7805,G.I. Generation,55,74
,,,,,,,,,,
Singapore,1986,male,54,304500,17.73,"18,569,292,305",7805,Silent,35,54
,,,,,,,,,,
Singapore,1986,male,46,288100,15.97,"18,569,292,305",7805,Boomers,25,34
,,,,,,,,,,
Singapore,1986,female,20,128500,15.56,"18,569,292,305",7805,G.I. Generation,55,74
,,,,,,,,,,
Singapore,1986,female,35,273000,12.82,"18,569,292,305",7805,Boomers,25,34
,,,,,,,,,,
Singapore,1986,male,31,260000,11.92,"18,569,292,305",7805,Generation X,15,24
,,,,,,,,,,
Singapore,1986,female,34,297800,11.42,"18,569,292,305",7805,Silent,35,54
,,,,,,,,,,
Singapore,1986,female,16,246400,6.49,"18,569,292,305",7805,Generation X,15,24
,,,,,,,,,,
Singapore,1986,male,2,213700,0.94,"18,569,292,305",7805,Generation X,5,14
,,,,,,,,,,
Singapore,1986,female,0,198300,0,"18,569,292,305",7805,Generation X,5,14
,,,,,,,,,,
Singapore,1987,male,17,18300,92.9,"20,897,630,201",8679,G.I. Generation,75,120
,,,,,,,,,,
Singapore,1987,female,16,27700,57.76,"20,897,630,201",8679,G.I. Generation,75,120
,,,,,,,,,,
Singapore,1987,male,42,128900,32.58,"20,897,630,201",8679,G.I. Generation,55,74
,,,,,,,,,,
Singapore,1987,female,29,132300,21.92,"20,897,630,201",8679,G.I. Generation,55,74
,,,,,,,,,,
Singapore,1987,male,48,293500,16.35,"20,897,630,201",8679,Boomers,25,34
,,,,,,,,,,
Singapore,1987,male,43,318100,13.52,"20,897,630,201",8679,Silent,35,54
,,,,,,,,,,
Singapore,1987,female,36,277400,12.98,"20,897,630,201",8679,Boomers,25,34
,,,,,,,,,,
Singapore,1987,female,33,311000,10.61,"20,897,630,201",8679,Silent,35,54
,,,,,,,,,,
Singapore,1987,male,21,253600,8.28,"20,897,630,201",8679,Generation X,15,24
,,,,,,,,,,
Singapore,1987,female,16,240100,6.66,"20,897,630,201",8679,Generation X,15,24
,,,,,,,,,,
Singapore,1987,female,0,195600,0,"20,897,630,201",8679,Generation X,5,14
,,,,,,,,,,
Singapore,1987,male,0,211300,0,"20,897,630,201",8679,Generation X,5,14
,,,,,,,,,,
Singapore,1988,male,30,21600,138.89,"25,337,226,971",10586,G.I. Generation,75,120
,,,,,,,,,,
Singapore,1988,female,27,31800,84.91,"25,337,226,971",10586,G.I. Generation,75,120
,,,,,,,,,,
Singapore,1988,male,43,131400,32.72,"25,337,226,971",10586,G.I. Generation,55,74
,,,,,,,,,,
Singapore,1988,male,63,319100,19.74,"25,337,226,971",10586,Silent,35,54
,,,,,,,,,,
Singapore,1988,male,52,288000,18.06,"25,337,226,971",10586,Boomers,25,34
,,,,,,,,,,
Singapore,1988,female,23,136200,16.89,"25,337,226,971",10586,G.I. Generation,55,74
,,,,,,,,,,
Singapore,1988,male,31,241600,12.83,"25,337,226,971",10586,Generation X,15,24
,,,,,,,,,,
Singapore,1988,female,33,277100,11.91,"25,337,226,971",10586,Boomers,25,34
,,,,,,,,,,
Singapore,1988,female,25,229800,10.88,"25,337,226,971",10586,Generation X,15,24
,,,,,,,,,,
Singapore,1988,female,34,314300,10.82,"25,337,226,971",10586,Silent,35,54
,,,,,,,,,,
Singapore,1988,female,4,193900,2.06,"25,337,226,971",10586,Generation X,5,14
,,,,,,,,,,
Singapore,1988,male,1,208600,0.48,"25,337,226,971",10586,Generation X,5,14
,,,,,,,,,,
Singapore,1989,male,25,22800,109.65,"30,423,573,842",12514,G.I. Generation,75,120
,,,,,,,,,,
Singapore,1989,female,33,33500,98.51,"30,423,573,842",12514,G.I. Generation,75,120
,,,,,,,,,,
Singapore,1989,male,41,135300,30.3,"30,423,573,842",12514,G.I. Generation,55,74
,,,,,,,,,,
Singapore,1989,female,33,141000,23.4,"30,423,573,842",12514,G.I. Generation,55,74
,,,,,,,,,,
Singapore,1989,male,65,336500,19.32,"30,423,573,842",12514,Silent,35,54
,,,,,,,,,,
Singapore,1989,male,50,290700,17.2,"30,423,573,842",12514,Boomers,25,34
,,,,,,,,,,
Singapore,1989,female,35,224700,15.58,"30,423,573,842",12514,Generation X,15,24
,,,,,,,,,,
Singapore,1989,female,38,280700,13.54,"30,423,573,842",12514,Boomers,25,34
,,,,,,,,,,
Singapore,1989,male,32,236800,13.51,"30,423,573,842",12514,Generation X,15,24
,,,,,,,,,,
Singapore,1989,female,40,329800,12.13,"30,423,573,842",12514,Silent,35,54
,,,,,,,,,,
Singapore,1989,male,2,207000,0.97,"30,423,573,842",12514,Generation X,5,14
,,,,,,,,,,
Singapore,1989,female,0,192300,0,"30,423,573,842",12514,Generation X,5,14
,,,,,,,,,,
Singapore,1990,male,19,24100,78.84,"36,152,027,893",14393,G.I. Generation,75,120
,,,,,,,,,,
Singapore,1990,female,23,35400,64.97,"36,152,027,893",14393,G.I. Generation,75,120
,,,,,,,,,,
Singapore,1990,male,39,140900,27.68,"36,152,027,893",14393,G.I. Generation,55,74
,,,,,,,,,,
Singapore,1990,female,27,147100,18.35,"36,152,027,893",14393,G.I. Generation,55,74
,,,,,,,,,,
Singapore,1990,male,63,359200,17.54,"36,152,027,893",14393,Silent,35,54
,,,,,,,,,,
Singapore,1990,male,47,299900,15.67,"36,152,027,893",14393,Boomers,25,34
,,,,,,,,,,
Singapore,1990,female,43,289400,14.86,"36,152,027,893",14393,Boomers,25,34
,,,,,,,,,,
Singapore,1990,male,31,236800,13.09,"36,152,027,893",14393,Generation X,15,24
,,,,,,,,,,
Singapore,1990,female,42,349400,12.02,"36,152,027,893",14393,Silent,35,54
